"","cluster","dist_0","dist_1","dist_2","dist_3","dist_4","dist_5","mindist"
"1","0","0.2696496982452224","2.352625040433871","5.370835672071876","5.291096567292863","1.36619690408031","1.4942454886336485","0.2696496982452224"
"10","0","0.3038818413528099","2.2820315248343492","5.279776346814505","5.216287786400841","1.3417812408890488","1.2844157389809503","0.3038818413528099"
"100","1","2.3186557802247094","0.022223485870064077","3.3693058972708307","3.2819355543692317","1.727272799768711","1.7676565738516663","0.022223485870064077"
"101","5","1.619997532325639","1.8315167491025732","4.267374711477349","4.2172053793180995","0.9553002204576043","0.4961162070048432","0.4961162070048432"
"102","1","2.279310317840776","0.24059414396526985","3.4089477679536406","3.329802386543759","1.6829352909891353","1.8002733961607347","0.24059414396526985"
"103","5","1.386503274545048","1.742764403735184","4.308242461490761","4.204360161188207","0.4703306159426026","0.2279364514420951","0.2279364514420951"
"104","1","2.2793931860861742","0.2534182231549198","3.450757461479186","3.323765082972761","1.70509870785661","1.7403573105887435","0.2534182231549198"
"105","3","4.975655026227884","2.9718040117366904","0.5088931146938936","0.4138527492904028","3.9413296800802833","3.962943002386372","0.4138527492904028"
"106","1","2.4203322450243774","0.5658016762510888","3.3271653125660277","3.316243788361869","1.8471192421468625","1.8229336303098436","0.5658016762510888"
"107","0","0.3334664620748349","2.3425197720680675","5.391071454986833","5.301828103454788","1.433074587739471","1.3726033360606997","0.3334664620748349"
"108","4","1.368638425561024","1.7988591716199138","4.288883037010041","4.2620271106031975","0.2936713334259908","0.7005546697201217","0.2936713334259908"
"109","1","2.4146811825874623","0.26315178412696083","3.2712908945730206","3.2249105452795295","1.7965567028371754","1.840765965540959","0.26315178412696083"
"11","1","2.330917437321048","0.03279430997189334","3.3495478145564332","3.261693875265593","1.7233175874206412","1.7637529182987008","0.03279430997189334"
"110","3","5.502231494125932","3.5211579199191494","0.6199040452828855","0.335362261017152","4.449501710894358","4.496686268757695","0.335362261017152"
"111","3","5.541449640213168","3.5968750803994283","0.6383794627489253","0.3865207498883624","4.480502914693398","4.5272360142060055","0.3865207498883624"
"112","3","5.1756887320136125","3.2274357581721502","0.6975366640990343","0.32941348603110376","4.140471816785618","4.126291527050504","0.32941348603110376"
"113","4","1.3734952321924507","1.7540483395903945","4.268648402326174","4.208807399702216","0.10507795601869742","0.6298816251564154","0.10507795601869742"
"114","1","2.3479403183595684","0.34437002111362175","3.4037779216232877","3.282530819053184","1.743482228732022","1.8519908518540715","0.34437002111362175"
"115","0","0.1356270857899451","2.3367362638175893","5.372119142747486","5.313150353657992","1.3838054447170713","1.4256221488466758","0.1356270857899451"
"116","1","2.3024239039735215","0.23759919714399685","3.384577384617558","3.3049150415832957","1.6951821601851815","1.8117917481187644","0.23759919714399685"
"117","5","1.3842853851034964","1.7180188158202212","4.253748654911792","4.214823852146239","0.4955305774054608","0.3391066469709168","0.3391066469709168"
"118","3","5.646105844560271","3.718351476242943","0.7074084118380051","0.508422600306561","4.585100343940275","4.630738994571921","0.508422600306561"
"119","4","1.3340253326280909","1.7898752467219028","4.316348383768684","4.25710135214741","0.11324503795068389","0.6308814879620722","0.11324503795068389"
"12","1","2.2782352766154506","0.24068210998418843","3.409428890041361","3.330291606761264","1.681828414305772","1.7992377406251532","0.24068210998418843"
"120","0","0.16670821310065004","2.3203152265162394","5.360540079367456","5.275689328595422","1.3627120149927658","1.398343721450692","0.16670821310065004"
"121","1","2.2684710146715017","0.34903360351153373","3.4650269759563765","3.3458062769738635","1.6791670011875126","1.7913304228772986","0.34903360351153373"
"122","3","5.322870762650531","3.345667699817708","0.3515239880366272","0.3433463438719537","4.269524742073783","4.320752482166749","0.3433463438719537"
"123","0","0.4089150855128192","2.3027082808599637","5.249550033419176","5.2220389985204525","1.3046891579015076","1.4514997668939746","0.4089150855128192"
"124","0","0.45351805646057847","2.3855539124106366","5.322548021695671","5.286409236021056","1.4083731360086211","1.3604215780474556","0.45351805646057847"
"125","0","0.1689989906940304","2.3245486429230184","5.368506870472037","5.283684277494554","1.3726099824284992","1.4080089275311296","0.1689989906940304"
"126","1","2.3811226999285657","0.2691067679942898","3.34966269607102","3.2544319913118023","1.7987556177968158","1.7631779273146584","0.2691067679942898"
"127","0","0.5639540339838479","2.3564381962089525","5.390336504779759","5.296341171397249","1.5108720123410513","1.358428532795129","0.5639540339838479"
"128","1","2.3075545669818123","0.2524729757472437","3.3602602282158536","3.3148365956935124","1.7144803548638914","1.7604457148105577","0.2524729757472437"
"129","0","0.2753654951060668","2.3775069363095684","5.371718551740426","5.292309104611408","1.3518299680289896","1.4808407133850379","0.2753654951060668"
"13","3","5.593604963296565","3.6497268506194356","0.9723976623720605","0.8701685582800315","4.576176660750984","4.506613992374132","0.8701685582800315"
"130","3","5.1490165954359215","3.183398684712216","0.37546926135007946","0.3580630397998361","4.097502031309434","4.150709310347051","0.3580630397998361"
"131","3","5.32978596032233","3.3496873805519716","0.6844645788705104","0.29755828781368915","4.291582097574626","4.278132346650887","0.29755828781368915"
"132","1","2.400405008815311","0.2649424474964274","3.3514105981956006","3.220840893686632","1.792854411227713","1.8267061814764922","0.2649424474964274"
"133","0","0.35550255334030806","2.320064783177562","5.321680669323856","5.288677717067189","1.389235407847465","1.437695257312504","0.35550255334030806"
"134","3","5.105924991643209","3.1344698366033663","0.8557499108495882","0.40035882017370156","4.06310054269345","4.112124222572972","0.40035882017370156"
"135","0","0.24499657838924224","2.3562511304590807","5.370368942419646","5.316260381816422","1.3703796008234237","1.504426559801529","0.24499657838924224"
"136","4","1.3312387151635592","1.7789089351748848","4.345097641259101","4.253500562349655","0.24553805576317192","0.6532643518541816","0.24553805576317192"
"137","3","5.0420015544638","3.08462128943953","0.8629263143343097","0.41069437820082627","3.9956572156596097","4.0453779324065104","0.41069437820082627"
"138","1","2.402559452166491","0.5152659271613962","3.3982519583421142","3.2970041929853884","1.8500367474030628","1.7399702352406532","0.5152659271613962"
"139","3","4.947746868236981","2.949947001511625","0.9202407678524431","0.49833579814512835","3.9121762624460787","3.963067890061683","0.49833579814512835"
"14","1","2.3959104934484134","0.5657008542959092","3.344648862970332","3.333723588497449","1.8262597104794838","1.8017289862953927","0.5657008542959092"
"140","1","2.2631276087108283","0.2563981697774829","3.4608965719641693","3.3342562279394055","1.687963469075768","1.7234866067731422","0.2563981697774829"
"141","0","0.33059839329155266","2.3811024082159324","5.402661010341729","5.314305001261821","1.4311815932319583","1.3703431451358656","0.33059839329155266"
"142","1","2.258661966704794","0.3507654766840163","3.4755731359930255","3.356697526248562","1.676103596689372","1.7884612264033508","0.3507654766840163"
"143","3","5.182604286908938","3.2288498598692064","0.36323967956313125","0.3502576848963334","4.130877143295517","4.18362851306478","0.3502576848963334"
"144","0","0.2736883623169713","2.2974487816804117","5.319495692905759","5.23869438947632","1.3189346161247404","1.4513052944650142","0.2736883623169713"
"145","3","5.198473059458189","3.2677095562620995","0.9048962716321859","0.4044442742154831","4.161281958692587","4.144805665269173","0.4044442742154831"
"146","4","1.340375625686481","1.6445695257581607","4.263740917092916","4.164231814686015","0.29124454718552484","0.43001080191783353","0.29124454718552484"
"147","1","2.2809595946171477","0.35046037567385874","3.3932798569086633","3.3554602457740406","1.6867359625222076","1.8090718622361164","0.35046037567385874"
"148","4","1.3349450421141238","1.8407275991630394","4.379545404043428","4.288913141170572","0.2628432620074852","0.6592628958525193","0.2628432620074852"
"149","0","0.31130405904015584","2.362681910121648","5.330481944147071","5.268112774151713","1.3768057158178173","1.3205364968486555","0.31130405904015584"
"15","0","0.24577350251034222","2.2960430837205323","5.308389587990202","5.254087723563562","1.3242842575616323","1.4627921157743995","0.24577350251034222"
"150","5","1.3255128806372038","1.7756188870792744","4.366112463814027","4.263528320162996","0.47122626437679316","0.22905483678619923","0.22905483678619923"
"151","5","1.396643107775868","1.8378190230267435","4.4029100129289995","4.295527812866863","0.7005477279107638","0.22990491793355824","0.22990491793355824"
"152","1","2.350623510932201","0.2531429528807679","3.398194135507465","3.2693514782087396","1.7624135957224312","1.7967263185004925","0.2531429528807679"
"153","5","1.3179686859997337","1.7057262082922209","4.299819424048868","4.228432823436426","0.41489190994001246","0.14966572437022393","0.14966572437022393"
"154","1","2.3787553078519763","0.2429877911435795","3.3225792186043805","3.241597654675549","1.7526065092086802","1.865802284615638","0.2429877911435795"
"155","3","5.278752698841408","3.3215646791469835","0.5927293329638325","0.179943853823068","4.236085234897554","4.254005201188992","0.179943853823068"
"156","1","2.324871850163995","0.023677927873301703","3.3630987424334884","3.2755834284237433","1.7281021822372233","1.7684318979156823","0.023677927873301703"
"157","3","5.345600877880118","3.374143149180958","0.34962052987670317","0.2656801998500648","4.29275852981279","4.312685966408356","0.2656801998500648"
"158","3","4.992656161491235","2.9704242200294706","0.6996141617620988","0.3452897439918159","3.9608453991302035","3.9800363481157723","0.3452897439918159"
"159","5","1.4758955725438865","1.7979471528828028","4.283254783831382","4.239027781254028","0.7162197598884765","0.33736929945654504","0.33736929945654504"
"16","0","0.406402605929983","2.338212669984026","5.286799850911014","5.259363543666123","1.3418744675286434","1.4849306693959643","0.406402605929983"
"160","0","0.28006236645460286","2.2769723597019187","5.273427051400238","5.192927040668593","1.2708640219327108","1.4076926834843284","0.28006236645460286"
"161","0","0.27525833062100125","2.381083313045762","5.404986512439322","5.3251957919740605","1.391609775622528","1.5174290787363667","0.27525833062100125"
"162","4","1.3093671927725135","1.7109795500076845","4.321278714472659","4.228846960794781","0.2493337152940311","0.6555324843501942","0.2493337152940311"
"163","1","2.29009312874977","0.25204849600925233","3.4405174427667427","3.3131631265792554","1.7094840376783138","1.7446469105619513","0.25204849600925233"
"164","0","0.2399045702486793","2.3432011129078583","5.324066468820354","5.270340910379946","1.3235732888201925","1.4618235209540928","0.2399045702486793"
"165","4","1.3200355177871395","1.7950125685010159","4.327565881543118","4.268471942132703","0.11624307554768748","0.6314382685294471","0.11624307554768748"
"166","0","0.5967773502803136","2.3358555207854486","5.267690438172277","5.261653161709493","1.4124689082474822","1.4666313588430067","0.5967773502803136"
"167","1","2.339923886655775","0.2643822518169063","3.3821420308112007","3.2877383214288485","1.7677697815944209","1.731459470632119","0.2643822518169063"
"168","1","2.4701875285505905","0.5077958932015877","3.253317625386229","3.2498283357520283","1.860417133375865","1.908206281186928","0.5077958932015877"
"169","3","5.221471852573687","3.2373321917217934","0.5951730547910394","0.24520894966477705","4.17337544615041","4.22347594076209","0.24520894966477705"
"17","5","1.358310628121539","1.7591482666287819","4.302025150351977","4.231074697872978","0.41333922875239043","0.14250988390928132","0.14250988390928132"
"170","4","1.428624729992848","1.6499759124871027","4.166074360196978","4.138085757709264","0.3069777948322935","0.7076838240945098","0.3069777948322935"
"171","5","1.3204104103099275","1.829850177096425","4.401734875290599","4.300142402169382","0.4775965620431609","0.24014133719323172","0.24014133719323172"
"172","4","1.3816626661209312","1.6772089504304135","4.257069000423664","4.16334021884318","0.25458600706082896","0.6577650296773329","0.25458600706082896"
"173","1","2.4022075403647833","0.5152285889522465","3.398903801223789","3.297674761444588","1.8504243700258043","1.7403877129712761","0.5152285889522465"
"174","0","0.14611249320096734","2.2684697082807617","5.240949622086174","5.182556112186625","1.2595531630309449","1.3051923821284417","0.14611249320096734"
"175","0","0.1752650683307641","2.322737069624433","5.318800657831838","5.234388073116628","1.3114064647534824","1.348121646581257","0.1752650683307641"
"176","3","5.773839844214678","3.808064365138743","0.8366044670089846","0.591902022605848","4.728982278944938","4.716960536968576","0.591902022605848"
"177","1","2.299088970614565","0.03017850004475907","3.388150554336663","3.3012270405433397","1.715746437478974","1.7563484657901054","0.03017850004475907"
"178","4","1.3643025448577542","1.846617245042662","4.321602880711043","4.2950731178078225","0.30723331567661977","0.7058223103326586","0.30723331567661977"
"179","5","1.3726246450511626","1.7459067225370566","4.31988842156625","4.21621571852555","0.4695701993324497","0.22620199014991155","0.22620199014991155"
"18","1","2.3000373700036056","0.347005720611559","3.3739757111072253","3.335987930645965","1.696313239110706","1.8180319916369239","0.347005720611559"
"180","4","1.309173537554723","1.706701429943178","4.316630438310264","4.21845007943315","0.2794449689350202","0.4210469629019262","0.2794449689350202"
"181","4","1.3906598343369319","1.66480372752549","4.241477595874213","4.141687161293276","0.29095230810257694","0.42930520994861526","0.29095230810257694"
"182","5","1.3434723834766062","1.8404262126483881","4.393411610923245","4.291753228247751","0.4788354033008377","0.24217319860392575","0.24217319860392575"
"183","4","1.3088969071446848","1.7173025061343177","4.3252244781139435","4.232888623262584","0.24827216570346294","0.6550415814522549","0.24827216570346294"
"184","1","2.317951939166442","0.36479786685111426","3.458445718554614","3.3244958944257097","1.7699493658972691","1.7281084468263308","0.36479786685111426"
"185","5","1.5184732971071877","1.9431126440569264","4.419304703143012","4.339097941599915","0.9149934132836692","0.38690358201879177","0.38690358201879177"
"186","1","2.3104853808177612","0.2650082273516099","3.4032894039485373","3.309415468481641","1.741616907862807","1.704635747124273","0.2650082273516099"
"187","3","5.080260395119691","3.1155151442271007","0.6290274789923612","0.306230515663811","4.0309152530518215","4.082568267819507","0.306230515663811"
"188","3","5.325081917322089","3.3251460929082435","0.38010895104800385","0.3574153019270519","4.279909953161641","4.331133327097872","0.3574153019270519"
"189","3","4.943240843208393","2.935196480746716","0.924108697570378","0.4541051447796955","3.914709835821122","3.9316180363456628","0.4541051447796955"
"19","0","0.2371866974487075","2.3157461290408214","5.299672927520789","5.245827640696413","1.3083418173016819","1.4481525842210563","0.2371866974487075"
"190","3","5.1133159969940785","3.102306007751247","0.6390840415573185","0.3165201268954147","4.071704900192254","4.12307067007508","0.3165201268954147"
"191","0","0.2774176293677632","2.3305542958215177","5.3710927613796144","5.290593617368574","1.3684447262978459","1.4964457093612458","0.2774176293677632"
"192","0","0.336713861416843","2.368782526943572","5.357916922835981","5.269578807659745","1.3917232284548335","1.3289258246686164","0.336713861416843"
"193","0","0.27793404034048425","2.3537963147473224","5.335655624238867","5.256187468135917","1.3185055264955725","1.4505077129925432","0.27793404034048425"
"194","1","2.378689961980088","0.36688738995870873","3.405822122836704","3.2698847600786443","1.8111460598586875","1.770441804380641","0.36688738995870873"
"195","4","1.3350620583298374","1.692825070144529","4.258451435191691","4.192384131684925","0.16454291090978096","0.3811570699760792","0.16454291090978096"
"196","1","2.4342841478350032","0.2844592478959933","3.3056693255115692","3.2092910442848","1.838647499191739","1.804000674101789","0.2844592478959933"
"197","1","2.3423843310753814","0.03441656468052023","3.3491844884437745","3.2613418406070385","1.7419292654401008","1.7819972079961905","0.03441656468052023"
"198","1","2.3468061269502187","0.2507613407176079","3.3329836029789233","3.2872794369996647","1.7514410354469352","1.7966112957533344","0.2507613407176079"
"199","3","5.217260499921407","3.2850330510347012","0.8285610142305734","0.36050688827507993","4.168993261730244","4.216690172656302","0.36050688827507993"
"2","0","0.2453455574526137","2.3259716833749855","5.300340855842206","5.24689505414265","1.3089921415718284","1.4486694471021417","0.2453455574526137"
"20","1","2.283205152838178","0.36757056182101755","3.4780770873976903","3.3448328660402313","1.7329931575923823","1.6900695917004767","0.36757056182101755"
"200","3","5.326202158147269","3.356030405503665","0.8551411916403985","0.5425175139254143","4.303619120871787","4.2587965926587925","0.5425175139254143"
"21","0","0.30951904595434593","2.25797788339481","5.273868550105082","5.209854362695688","1.3399404982136633","1.2826861411623773","0.30951904595434593"
"22","1","2.366596460329058","0.05809900038923954","3.325247719303843","3.23682591235364","1.7569973475116476","1.7968039171757952","0.05809900038923954"
"23","4","1.2849981680966558","1.7464745622487894","4.320359108812328","4.255241770059","0.17045766774441468","0.38285458115562526","0.17045766774441468"
"24","4","1.3844870278373107","1.7434995327877196","4.247597105075885","4.220280508152932","0.28894693254116527","0.699072225097913","0.28894693254116527"
"25","1","2.3628041579747907","0.3652444999358895","3.4181442927561263","3.2826728323391077","1.7988002727113392","1.7577651041976226","0.3652444999358895"
"26","5","1.4703147808874864","1.7636564883767223","4.310110798682869","4.2004025384438695","0.7012094286753962","0.234048329351567","0.234048329351567"
"27","2","5.395813720630659","3.4441864080829063","0.16823316866777147","0.560276122214926","4.344202885521024","4.396721252067133","0.16823316866777147"
"28","3","5.253106351006258","3.316896121242734","0.8271901432609451","0.3603872128647968","4.200245060022699","4.247601748048266","0.3603872128647968"
"29","1","2.3248934141333826","0.2359996251635485","3.370974029795272","3.2910326332699684","1.7161270864261418","1.8314502382052986","0.2359996251635485"
"3","3","5.03105136750064","3.070644212680867","0.4401231330855169","0.4157513691052953","3.9826003161227916","4.03720116427595","0.4157513691052953"
"30","3","5.135516823245781","3.160250650696928","0.8437104832990742","0.37185428561462464","4.097664830156852","4.1463318084114515","0.37185428561462464"
"31","3","4.946049930084501","2.9495097785201634","0.5272493034657372","0.44570851476153045","3.9080549495606793","3.9297946569285154","0.44570851476153045"
"32","4","1.3546143885399773","1.7106339165231845","4.255054724858075","4.189094367720874","0.1669856157178611","0.38186796942435874","0.1669856157178611"
"33","1","2.285964153332963","0.3464088851416189","3.4541243750117268","3.334548915552418","1.6984287655549541","1.80949912476083","0.3464088851416189"
"34","4","1.2954095221105626","1.7440141414938073","4.311529147670991","4.24634500706788","0.16846147322036029","0.38206959148978376","0.16846147322036029"
"35","3","5.094041926233754","3.1163839604896197","0.6191632043023514","0.2900903345646727","4.049445322527472","4.100954210350393","0.2900903345646727"
"36","0","0.27124599500837226","2.329195230725586","5.349407449409579","5.2690222187282165","1.34348083757857","1.4735171530146414","0.27124599500837226"
"37","0","0.24526509031641858","2.363700341902964","5.375044374066108","5.320979495642618","1.3739371922996189","1.5076460694916651","0.24526509031641858"
"38","1","2.417217252668854","0.5015052499433033","3.294038068809552","3.2904434055697336","1.8155170931651625","1.8643016639628818","0.5015052499433033"
"39","3","5.771567768573449","3.817655511878014","0.7665311072803209","0.5404844046918725","4.716973579746144","4.733285429045142","0.5404844046918725"
"4","1","2.335901030923779","0.029261094823107497","3.3526658057639587","3.2648981697493484","1.7368090855219374","1.7770036756560077","0.029261094823107497"
"40","1","2.311059533202251","0.3447194682475229","3.4393862132608155","3.3193420572406436","1.7235289679132237","1.8331604607215835","0.3447194682475229"
"41","4","1.3481485413028538","1.7515921065926627","4.275158079363016","4.2479589235542115","0.2903018668558138","0.6996810451476911","0.2903018668558138"
"42","0","0.2733096839372394","2.3591781611579847","5.356029598911094","5.276379310687053","1.3406613688330178","1.470724543185034","0.2733096839372394"
"43","2","5.16128265598243","3.2273580990992","0.3031629785595028","0.7675373580504832","4.118215100175597","4.143377022344155","0.3031629785595028"
"44","0","0.10318597826377242","2.2889813157111636","5.2998839299754605","5.24100308532984","1.3165831679907802","1.3604547311894633","0.10318597826377242"
"45","5","1.4015078243285357","1.7067714817659407","4.236831993079198","4.197742164407419","0.4966846839857159","0.3408833303527429","0.3408833303527429"
"46","3","5.2745662254617836","3.3210182027099133","0.3607800080593944","0.35755700730036905","4.220134836983586","4.271864309051423","0.35755700730036905"
"47","4","1.3925437861793712","1.619802843329024","4.218101116410868","4.1175562694149175","0.30357146811165703","0.4386677518478156","0.30357146811165703"
"48","3","5.709982286254104","3.781459996713596","0.9363378738844761","0.5967378758339892","4.64994081219977","4.692995735379696","0.5967378758339892"
"49","0","0.24807241249340106","2.245966217972298","5.243149154320165","5.1885077715828025","1.262413281839401","1.4070474114657796","0.24807241249340106"
"5","3","5.175968601341477","3.1686581064183907","0.7155910749480523","0.32899530793854176","4.148549773014888","4.134643487591729","0.32899530793854176"
"50","5","1.3852046858219227","1.6986784498438725","4.286520789257477","4.18187527070411","0.4728109008959397","0.2342346951440735","0.2342346951440735"
"51","3","5.164374090203286","3.161499673999853","0.6090323543038623","0.1486790916281084","4.128316813813436","4.1467861134528015","0.1486790916281084"
"52","0","0.27719822489948814","2.284693400246153","5.317752943725597","5.236984391610494","1.3230535851597334","1.4551657975202417","0.27719822489948814"
"53","4","1.3380788301635795","1.7062436075708982","4.265676247676472","4.2054529292591525","0.09458372135638639","0.6288008487114118","0.09458372135638639"
"54","0","0.27816457994927357","2.393990553629892","5.3823783987774005","5.303167501928238","1.363746553616322","1.4916792576407039","0.27816457994927357"
"55","1","2.2926617322369722","0.23815994728905532","3.39479666214374","3.315350297720571","1.68820148432127","1.8052048588200202","0.23815994728905532"
"56","1","2.359374988140618","0.3637617276433151","3.3521523590511455","3.299344819533809","1.7843954071209214","1.7538691782291658","0.3637617276433151"
"57","1","2.2634555252862776","0.05545633421582519","3.4085152824334366","3.322046376682088","1.6760693480886042","1.7174240317276988","0.05545633421582519"
"58","0","0.33855277742672263","2.2503320492547663","5.288615340005082","5.198148279894986","1.3490967353329815","1.2849198586844603","0.33855277742672263"
"59","4","1.4421739791956838","1.8382214309563842","4.2760568894302","4.2760923377396525","0.5517421858891944","0.6781257461714958","0.5517421858891944"
"6","3","4.856896205369616","2.8761489151003934","1.1449130653684705","0.7499566744240362","3.8558085836107816","3.8029955286508064","0.7499566744240362"
"60","2","5.6189478462372175","3.6659897889043846","0.3537695499139528","0.6114045800417415","4.566640892598963","4.587558672392763","0.3537695499139528"
"61","1","2.293344211968473","0.23819966631865183","3.3970094295685582","3.3176128390153217","1.693865297320514","1.8105478663596957","0.23819966631865183"
"62","1","2.312497002089212","0.2507387133941108","3.427954127586488","3.3001665747497877","1.7341998486622514","1.7689816016883948","0.2507387133941108"
"63","1","2.34276845931192","0.23687576904335902","3.355151408391268","3.2748737659289073","1.727729881887398","1.842357826097461","0.23687576904335902"
"64","0","0.3269331714504242","2.3289141928479786","5.3573939007922515","5.268137344105002","1.3978118759528355","1.3356732515851861","0.3269331714504242"
"65","4","1.339016795792889","1.7530910453814001","4.291357993501716","4.23166448156941","0.09602087465521118","0.628457917763961","0.09602087465521118"
"66","3","5.654065479687641","3.6879283136516943","0.7806911327660715","0.4989089011757813","4.6102309186667565","4.5978372779651915","0.4989089011757813"
"67","0","0.170982343977829","2.368313598836714","5.374920615115025","5.291026232919397","1.360120802625227","1.3954502534401236","0.170982343977829"
"68","0","0.13946610365630321","2.34903087425471","5.314971726045763","5.2571742355976685","1.3136427118119727","1.3571398028317558","0.13946610365630321"
"69","3","5.177018064633984","3.1791136828214306","0.6042721384526968","0.13465262301919212","4.138337197089122","4.156742703824915","0.13465262301919212"
"7","0","0.2712567716623182","2.352512352360968","5.362352121691721","5.282735756699633","1.3504055233594485","1.4797446364203362","0.2712567716623182"
"70","3","5.296888304650068","3.3407674729054118","0.8224574673722801","0.26919833101983104","4.257084890332047","4.272688959194733","0.26919833101983104"
"71","0","0.6606106315489954","2.4156978107942217","5.3152474211493885","5.305029401818893","1.485703329789203","1.4470888517357696","0.6606106315489954"
"72","3","5.408603692741502","3.472123538967919","0.6952567415147127","0.34918420051846755","4.363579273689332","4.350223351453355","0.34918420051846755"
"73","4","1.3676391120573959","1.761941067499446","4.267016766829642","4.2399257203557035","0.28988830670543225","0.6994169255813693","0.28988830670543225"
"74","0","0.1666627564897286","2.328757466284454","5.363389488056969","5.278652486444333","1.3623336479731876","1.3979116690878182","0.1666627564897286"
"75","1","2.27323040395165","0.24143771378809925","3.409877802017273","3.3307432469748126","1.6728003510533467","1.7907588158118617","0.24143771378809925"
"76","1","2.2888240339317467","0.23852409871133748","3.3970043257998537","3.317599693219059","1.6855523605638865","1.802738721336747","0.23852409871133748"
"77","4","1.3235936757452946","1.6827485348886984","4.2623295324413215","4.201926602529329","0.10644262974993227","0.6310116918228611","0.10644262974993227"
"78","3","5.28133808420567","3.2902486200944585","0.6945160465763415","0.3139940939160041","4.251257775350729","4.237737939258065","0.3139940939160041"
"79","2","5.145857528096067","3.164541347636582","0.26811924479937305","0.5774956817868975","4.10492990226024","4.160439128622876","0.26811924479937305"
"8","3","5.366297376483644","3.3914362386721058","0.5854596322951034","0.24925032947064307","4.314384312374327","4.3628935514642615","0.24925032947064307"
"80","0","0.5440316341567648","2.3489448319572093","5.342789152812421","5.274941406630182","1.4677977431235165","1.3174401664312618","0.5440316341567648"
"81","5","1.4073901569324239","1.824350576910879","4.3539757219971635","4.278140198979036","0.6632021740567401","0.1450416784518018","0.1450416784518018"
"82","4","1.3424188657509513","1.70430985680765","4.294939501578035","4.196334654242269","0.27949799473104425","0.42095718736030846","0.27949799473104425"
"83","0","0.2679328158830727","2.3531755188300134","5.368407727663627","5.288608463473437","1.362757302635144","1.4910697062981966","0.2679328158830727"
"84","1","2.3136318520752837","0.2517621703327953","3.357771692683801","3.312326007853231","1.722488186293626","1.768280711891655","0.2517621703327953"
"85","1","2.392318638731965","0.3500803942166429","3.3703598667862584","3.247990647953157","1.7795732157576247","1.886117507059784","0.3500803942166429"
"86","1","2.2798317593832222","0.03711980922376154","3.3950375717217605","3.3082509457073983","1.6896040840796065","1.7307086608765012","0.03711980922376154"
"87","4","1.3578680065143354","1.6579354098144576","4.224342075148687","4.157723132562504","0.17465534573313438","0.38629018254529496","0.17465534573313438"
"88","0","0.17742877653408362","2.3932172456631204","5.422564854697417","5.33868430709534","1.4095679635982798","1.4437506855687863","0.17742877653408362"
"89","3","5.3824558147976065","3.4063637833435023","0.509844291075248","0.39617521088892854","4.341866689042118","4.330783481456454","0.39617521088892854"
"9","4","1.292918758103467","1.7871328307169998","4.340210531526078","4.281154758328743","0.1181863643421963","0.631937679081931","0.1181863643421963"
"90","4","1.3332159770004974","1.7976184417755694","4.354673419634469","4.263357868295923","0.2490263615579557","0.6543706578117191","0.2490263615579557"
"91","1","2.327521828562022","0.2506193546086295","3.3442141346363483","3.2986177222609863","1.7307783063566493","1.7763916741074048","0.2506193546086295"
"92","0","0.1056861925082101","2.338988694093665","5.34057398067069","5.2821710645258815","1.3497950170853485","1.3924366834436366","0.1056861925082101"
"93","3","5.693320612572241","3.7302025542418535","0.7998129771031283","0.5315202207226686","4.647825103525282","4.635535405928908","0.5315202207226686"
"94","0","0.33381433338812033","2.2779403941315173","5.314012395235689","5.223844832421153","1.3659276237966902","1.3024733248424718","0.33381433338812033"
"95","3","5.146250619272459","3.1798129773162382","0.3958312569537519","0.37658521335465234","4.093783357945436","4.146982915987236","0.37658521335465234"
"96","0","0.4474108293005487","2.369770825602837","5.32718069702797","5.290630323531844","1.4192337052665214","1.3718774342734648","0.4474108293005487"
"97","0","0.2756576225422964","2.384249492272946","5.382380301382094","5.3028106069197305","1.3631822587086502","1.4912263377176664","0.2756576225422964"
"98","4","1.3419940137018058","1.6619469632597919","4.239259979068969","4.178526155362012","0.11523367951771961","0.6327721705206789","0.11523367951771961"
"99","0","0.16518467006688192","2.305238493264244","5.328637553144628","5.243710729032725","1.3237530832523885","1.3603206343782233","0.16518467006688192"
